congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,K000362,King,IA,4,Republican,140,0.9285714285714286,0.94156932,27.4
115,house,K000362,King,IA,4,R,93,0.9139784946236559,0.94164382,27.4
116,house,K000362,King,IA,4,R,47,0.9574468085106383,0.9414219,27.4
0,house,K000368,Kirkpatrick,AZ,2,Democrat,47,0.02127659574468085,0.13081783,-4.9
116,house,K000368,Kirkpatrick,AZ,2,D,47,0.02127659574468085,0.13081783,-4.9
0,house,K000375,Keating,MA,9,Democrat,137,0.20437956204379562,0.32992985,-10.7
115,house,K000375,Keating,MA,9,D,91,0.2857142857142857,0.45733773,-10.7
116,house,K000375,Keating,MA,9,D,46,0.043478260869565216,0.07788382,-10.7
0,house,K000376,Kelly,PA,16,Republican,142,0.9647887323943662,0.92373691,20
115,house,K000376,Kelly,PA,3,R,95,0.968421052631579,0.94089986,26.1
116,house,K000376,Kelly,PA,16,R,47,0.9574468085106383,0.88904584,20
0,house,K000378,Kinzinger,IL,16,Republican,141,0.9432624113475178,0.89182512,17.2
115,house,K000378,Kinzinger,IL,16,R,96,0.9895833333333334,0.91244889,17.2
116,house,K000378,Kinzinger,IL,16,R,45,0.8444444444444444,0.84782774,17.2
0,house,K000379,Kennedy,MA,4,Democrat,134,0.11940298507462686,0.20091437,-24.2
115,house,K000379,Kennedy,MA,4,D,87,0.1724137931034483,0.28667291,-24.2
116,house,K000379,Kennedy,MA,4,D,47,0.02127659574468085,0.04216984,-24.2
0,house,K000380,Kildee,MI,5,Democrat,140,0.14285714285714285,0.44910316,-4.2
115,house,K000380,Kildee,MI,5,D,93,0.20430107526881722,0.6046362,-4.2
116,house,K000380,Kildee,MI,5,D,47,0.02127659574468085,0.1413463,-4.2
0,house,K000381,Kilmer,WA,6,Democrat,142,0.20422535211267606,0.31476354,-12.3
115,house,K000381,Kilmer,WA,6,D,95,0.28421052631578947,0.43629325,-12.3
116,house,K000381,Kilmer,WA,6,D,47,0.0425531914893617,0.06911837,-12.3
0,house,K000382,Kuster,NH,2,Democrat,140,0.2642857142857143,0.48803107,-2.4
115,house,K000382,Kuster,NH,2,D,94,0.3723404255319149,0.64100073,-2.4
116,house,K000382,Kuster,NH,2,D,46,0.043478260869565216,0.17544089,-2.4
0,house,K000385,Kelly,IL,2,Democrat,142,0.09859154929577464,0.11863617,-58.9
115,house,K000385,Kelly,IL,2,D,95,0.1368421052631579,0.164812,-58.9
116,house,K000385,Kelly,IL,2,D,47,0.02127659574468085,0.02530205,-58.9
0,house,K000386,Katko,NY,24,Republican,139,0.7841726618705036,0.47048059,-3.6
115,house,K000386,Katko,NY,24,R,95,0.9052631578947369,0.61475743,-3.6
116,house,K000386,Katko,NY,24,R,44,0.5227272727272727,0.15897378,-3.6
0,house,K000387,Knight,CA,25,Republican,95,0.9894736842105263,0.54804279,-6.7
115,house,K000387,Knight,CA,25,R,95,0.9894736842105263,0.54804279,-6.7
0,house,K000388,Kelly,MS,1,Republican,142,0.9436619718309859,0.95104036,33
115,house,K000388,Kelly,MS,1,R,95,0.9263157894736842,0.94833029,33
116,house,K000388,Kelly,MS,1,R,47,0.9787234042553191,0.95651816,33
0,house,K000389,Khanna,CA,17,Democrat,141,0.12056737588652482,0.12128069,-53.4
115,house,K000389,Khanna,CA,17,D,94,0.1595744680851064,0.16856779,-53.4
116,house,K000389,Khanna,CA,17,D,47,0.0425531914893617,0.02670649,-53.4
0,house,K000390,Kihuen,NV,4,Democrat,94,0.22340425531914893,0.5880386,-4.9
115,house,K000390,Kihuen,NV,4,D,94,0.22340425531914893,0.5880386,-4.9
0,house,K000391,Krishnamoorthi,IL,8,Democrat,142,0.19014084507042253,0.21907851,-21.7
115,house,K000391,Krishnamoorthi,IL,8,D,95,0.2631578947368421,0.30505045,-21.7
116,house,K000391,Krishnamoorthi,IL,8,D,47,0.0425531914893617,0.04530544,-21.7
0,house,K000392,Kustoff,TN,8,Republican,141,0.950354609929078,0.95345813,35.6
115,house,K000392,Kustoff,TN,8,R,96,0.9270833333333334,0.94985004,35.6
116,house,K000392,Kustoff,TN,8,R,45,1,0.96115538,35.6
0,house,K000394,Kim,NJ,3,Democrat,47,0.0425531914893617,0.4655265,6.2
116,house,K000394,Kim,NJ,3,D,47,0.0425531914893617,0.4655265,6.2
0,house,K000395,Keller,PA,12,Republican,18,0.9444444444444444,0.95196107,36.4
116,house,K000395,Keller,PA,12,R,18,0.9444444444444444,0.95196107,36.4
0,house,L000263,Levin,MI,9,Democrat,95,0.17894736842105263,0.52481513,-7.8
115,house,L000263,Levin,MI,9,D,95,0.17894736842105263,0.52481513,-7.8
0,house,L000287,Lewis,GA,5,Democrat,140,0.08571428571428572,0.10742723,-73.1
115,house,L000287,Lewis,GA,5,D,93,0.10752688172043011,0.15016381,-73.1
116,house,L000287,Lewis,GA,5,D,47,0.0425531914893617,0.02286337,-73.1
0,house,L000397,Lofgren,CA,19,Democrat,142,0.13380281690140844,0.12763269,-51.4
115,house,L000397,Lofgren,CA,19,D,95,0.18947368421052632,0.17727743,-51.4
116,house,L000397,Lofgren,CA,19,D,47,0.02127659574468085,0.02728695,-51.4
0,house,L000480,Lowey,NY,17,Democrat,141,0.1347517730496454,0.22596359,-20.2
115,house,L000480,Lowey,NY,17,D,94,0.19148936170212766,0.31515293,-20.2
116,house,L000480,Lowey,NY,17,D,47,0.02127659574468085,0.0475849,-20.2
0,house,L000491,Lucas,OK,3,Republican,140,0.9785714285714285,0.9561223,52.7
115,house,L000491,Lucas,OK,3,R,96,0.9895833333333334,0.94942651,52.7
116,house,L000491,Lucas,OK,3,R,44,0.9545454545454546,0.97073131,52.7
0,house,L000551,Lee,CA,13,Democrat,141,0.07801418439716312,0.09913787,-80.6
115,house,L000551,Lee,CA,13,D,94,0.09574468085106383,0.13763061,-80.6
116,house,L000551,Lee,CA,13,D,47,0.0425531914893617,0.02215238,-80.6
0,house,L000554,LoBiondo,NJ,2,Republican,96,0.8229166666666666,0.77924459,4.6
115,house,L000554,LoBiondo,NJ,2,R,96,0.8229166666666666,0.77924459,4.6
0,house,L000557,Larson,CT,1,Democrat,138,0.18840579710144928,0.20546357,-23.1
115,house,L000557,Larson,CT,1,D,91,0.26373626373626374,0.28913535,-23.1
116,house,L000557,Larson,CT,1,D,47,0.0425531914893617,0.04346077,-23.1
0,house,L000559,Langevin,RI,2,Democrat,141,0.19858156028368795,0.39364801,-7.1
115,house,L000559,Langevin,RI,2,D,94,0.26595744680851063,0.53826597,-7.1
116,house,L000559,Langevin,RI,2,D,47,0.06382978723404255,0.10441209,-7.1
0,house,L000560,Larsen,WA,2,Democrat,142,0.15492957746478872,0.21626445,-22.1
115,house,L000560,Larsen,WA,2,D,95,0.22105263157894736,0.30111747,-22.1
116,house,L000560,Larsen,WA,2,D,47,0.02127659574468085,0.04475302,-22.1
0,house,L000562,Lynch,MA,8,Democrat,140,0.22142857142857142,0.19044509,-26
115,house,L000562,Lynch,MA,8,D,93,0.3118279569892473,0.26632245,-26
116,house,L000562,Lynch,MA,8,D,47,0.0425531914893617,0.04030479,-26
0,house,L000563,Lipinski,IL,3,Democrat,140,0.2857142857142857,0.27561697,-15.3
115,house,L000563,Lipinski,IL,3,D,93,0.40860215053763443,0.38542982,-15.3
116,house,L000563,Lipinski,IL,3,D,47,0.0425531914893617,0.05832771,-15.3
0,house,L000564,Lamborn,CO,5,Republican,143,0.9370629370629371,0.93308621,24
115,house,L000564,Lamborn,CO,5,R,96,0.9270833333333334,0.93722969,24
116,house,L000564,Lamborn,CO,5,R,47,0.9574468085106383,0.92462295,24
0,house,L000565,Loebsack,IA,2,Democrat,142,0.2535211267605634,0.63866714,4.1
115,house,L000565,Loebsack,IA,2,D,95,0.35789473684210527,0.76860161,4.1
116,house,L000565,Loebsack,IA,2,D,47,0.0425531914893617,0.37603364,4.1
0,house,L000566,Latta,OH,5,Republican,143,0.958041958041958,0.93675113,25.1
115,house,L000566,Latta,OH,5,R,96,0.9583333333333334,0.93955518,25.1
116,house,L000566,Latta,OH,5,R,47,0.9574468085106383,0.93102372,25.1
0,house,L000567,Lance,NJ,7,Republican,96,0.8645833333333334,0.67152862,-1.1
115,house,L000567,Lance,NJ,7,R,96,0.8645833333333334,0.67152862,-1.1
0,house,L000569,Luetkemeyer,MO,3,Republican,141,0.9787234042553191,0.95467816,39
115,house,L000569,Luetkemeyer,MO,3,R,94,0.9787234042553191,0.94964833,39
116,house,L000569,Luetkemeyer,MO,3,R,47,0.9787234042553191,0.96473783,39
0,house,L000570,Luján,NM,3,Democrat,142,0.13380281690140844,0.27976596,-15.1
115,house,L000570,Luján,NM,3,D,95,0.17894736842105263,0.38902769,-15.1
116,house,L000570,Luján,NM,3,D,47,0.0425531914893617,0.05891778,-15.1
0,house,L000573,Labrador,ID,1,Republican,83,0.8313253012048193,0.95378894,38.3
115,house,L000573,Labrador,ID,1,R,83,0.8313253012048193,0.95378894,38.3
0,house,L000576,Long,MO,7,Republican,135,0.9407407407407408,0.95800224,45.7
115,house,L000576,Long,MO,7,R,88,0.9318181818181818,0.95179303,45.7
116,house,L000576,Long,MO,7,R,47,0.9574468085106383,0.96962799,45.7
0,house,L000578,LaMalfa,CA,1,Republican,142,0.9436619718309859,0.91075854999999994,19.7
115,house,L000578,LaMalfa,CA,1,R,95,0.9578947368421052,0.92334073,19.7
116,house,L000578,LaMalfa,CA,1,R,47,0.9148936170212766,0.8853265,19.7
0,house,L000579,Lowenthal,CA,47,Democrat,139,0.11510791366906475,0.165757,-31.6
115,house,L000579,Lowenthal,CA,47,D,92,0.16304347826086957,0.23210516,-31.6
116,house,L000579,Lowenthal,CA,47,D,47,0.02127659574468085,0.03588401,-31.6
0,house,L000580,Lujan Grisham,NM,1,Democrat,88,0.25,0.36514625,-16.5
115,house,L000580,Lujan Grisham,NM,1,D,88,0.25,0.36514625,-16.5
0,house,L000581,Lawrence,MI,14,Democrat,136,0.1323529411764706,0.11431787,-60.9
115,house,L000581,Lawrence,MI,14,D,93,0.1827956989247312,0.15466364,-60.9
116,house,L000581,Lawrence,MI,14,D,43,0.023255813953488372,0.02705841,-60.9
0,house,L000582,Lieu,CA,33,Democrat,136,0.13970588235294118,0.13557711,-41.3
115,house,L000582,Lieu,CA,33,D,89,0.20224719101123595,0.19087253,-41.3
116,house,L000582,Lieu,CA,33,D,47,0.02127659574468085,0.03086877,-41.3
0,house,L000583,Loudermilk,GA,11,Republican,138,0.9130434782608695,0.94028459,25
115,house,L000583,Loudermilk,GA,11,R,93,0.8817204301075269,0.93807485,25
116,house,L000583,Loudermilk,GA,11,R,45,0.9777777777777777,0.94485138,25
0,house,L000584,Love,UT,4,Republican,94,0.9574468085106383,0.81104426,6.7
115,house,L000584,Love,UT,4,R,94,0.9574468085106383,0.81104426,6.7
0,house,L000585,LaHood,IL,18,Republican,142,0.9507042253521126,0.94232222,27.3
115,house,L000585,LaHood,IL,18,R,96,0.9479166666666666,0.94325825,27.3
116,house,L000585,LaHood,IL,18,R,46,0.9565217391304348,0.94036876,27.3
0,house,L000586,Lawson,FL,5,Democrat,136,0.2647058823529412,0.1985632,-25.4
115,house,L000586,Lawson,FL,5,D,90,0.37777777777777777,0.27869439,-25.4
116,house,L000586,Lawson,FL,5,D,46,0.043478260869565216,0.04178477,-25.4
0,house,L000587,Lewis,MN,2,Republican,93,0.9032258064516129,0.71555471,1.2
115,house,L000587,Lewis,MN,2,R,93,0.9032258064516129,0.71555471,1.2
0,house,L000588,Lamb,PA,17,Democrat,72,0.2777777777777778,0.52890556,2.6
115,house,L000588,Lamb,PA,18,D,25,0.68,0.92584441,19.6
116,house,L000588,Lamb,PA,17,D,47,0.06382978723404255,0.31776788,2.6
0,house,L000589,Lesko,AZ,8,Republican,72,0.9583333333333334,0.91156364,21.1
115,house,L000589,Lesko,AZ,8,R,25,0.92,0.93098534,21.1
116,house,L000589,Lesko,AZ,8,R,47,0.9787234042553191,0.90123295,21.1
0,house,L000590,Lee,NV,3,Democrat,47,0.0425531914893617,0.26292002,1
116,house,L000590,Lee,NV,3,D,47,0.0425531914893617,0.26292002,1
0,house,L000591,Luria,VA,2,Democrat,47,0.0425531914893617,0.34810312,3.4
116,house,L000591,Luria,VA,2,D,47,0.0425531914893617,0.34810312,3.4
0,house,L000592,Levin,MI,9,Democrat,47,0.02127659574468085,0.09779539,-7.8
116,house,L000592,Levin,MI,9,D,47,0.02127659574468085,0.09779539,-7.8
0,house,L000593,Levin,CA,49,Democrat,47,0.02127659574468085,0.10053936,-7.5
116,house,L000593,Levin,CA,49,D,47,0.02127659574468085,0.10053936,-7.5
0,house,M000087,Maloney,NY,12,Democrat,140,0.12142857142857143,0.11004426,-69.8
115,house,M000087,Maloney,NY,12,D,94,0.1702127659574468,0.15225052,-69.8
116,house,M000087,Maloney,NY,12,D,46,0.021739130434782608,0.0237967,-69.8
0,house,M000312,McGovern,MA,2,Democrat,141,0.09929078014184398,0.23682334,-19.4
115,house,M000312,McGovern,MA,2,D,94,0.13829787234042554,0.33075806,-19.4
116,house,M000312,McGovern,MA,2,D,47,0.02127659574468085,0.04895391,-19.4
0,house,M001137,Meeks,NY,5,Democrat,136,0.17647058823529413,0.11069444,-73
115,house,M001137,Meeks,NY,5,D,93,0.23655913978494625,0.15031528,-73
116,house,M001137,Meeks,NY,5,D,43,0.046511627906976744,0.02500287,-73
0,house,M001143,McCollum,MN,4,Democrat,141,0.12056737588652482,0.17266155,-30.9
115,house,M001143,McCollum,MN,4,D,94,0.1702127659574468,0.24081699,-30.9
116,house,M001143,McCollum,MN,4,D,47,0.02127659574468085,0.03635067,-30.9
0,house,M001151,Murphy,PA,18,Republican,48,0.9791666666666666,0.93314248,19.6
115,house,M001151,Murphy,PA,18,R,48,0.9791666666666666,0.93314248,19.6
0,house,M001156,McHenry,NC,10,Republican,140,0.9714285714285714,0.9371812,24.6
115,house,M001156,McHenry,NC,10,R,94,0.9893617021276596,0.94184596,24.6
116,house,M001156,McHenry,NC,10,R,46,0.9347826086956522,0.92764887,24.6
0,house,M001157,McCaul,TX,10,Republican,143,0.9790209790209791,0.76126117,9.1
115,house,M001157,McCaul,TX,10,R,96,0.9895833333333334,0.843801,9.1
116,house,M001157,McCaul,TX,10,R,47,0.9574468085106383,0.59266916,9.1
0,house,M001158,Marchant,TX,24,Republican,138,0.9492753623188406,0.69541699,6.2
115,house,M001158,Marchant,TX,24,R,94,0.9468085106382979,0.80261462,6.2
116,house,M001158,Marchant,TX,24,R,44,0.9545454545454546,0.46640387,6.2
0,house,M001159,McMorris Rodgers,WA,5,Republican,143,0.951048951048951,0.83824186999999994,13.1
115,house,M001159,McMorris Rodgers,WA,5,R,96,0.9791666666666666,0.88456487,13.1
116,house,M001159,McMorris Rodgers,WA,5,R,47,0.8936170212765957,0.74362468,13.1
0,house,M001160,Moore,WI,4,Democrat,138,0.07971014492753623,0.12236128,-52.2
115,house,M001160,Moore,WI,4,D,91,0.10989010989010989,0.1715879,-52.2
116,house,M001160,Moore,WI,4,D,47,0.02127659574468085,0.02705016,-52.2
0,house,M001163,Matsui,CA,6,Democrat,142,0.1267605633802817,0.13763468,-44.8
115,house,M001163,Matsui,CA,6,D,95,0.17894736842105263,0.19113716,-44.8
116,house,M001163,Matsui,CA,6,D,47,0.02127659574468085,0.02949137,-44.8
0,house,M001165,McCarthy,CA,23,Republican,141,0.9858156028368794,0.92464935,22
115,house,M001165,McCarthy,CA,23,R,94,0.9893617021276596,0.93212444,22
116,house,M001165,McCarthy,CA,23,R,47,0.9787234042553191,0.90969915,22
0,house,M001166,McNerney,CA,9,Democrat,137,0.1386861313868613,0.24577406,-18.6
115,house,M001166,McNerney,CA,9,D,93,0.1935483870967742,0.33711946,-18.6
116,house,M001166,McNerney,CA,9,D,44,0.022727272727272728,0.05270312,-18.6
0,house,M001177,McClintock,CA,4,Republican,142,0.8591549295774648,0.86137548,14.7
115,house,M001177,McClintock,CA,4,R,95,0.8105263157894737,0.89659049,14.7
116,house,M001177,McClintock,CA,4,R,47,0.9574468085106383,0.79019621,14.7
0,house,M001179,Marino,PA,12,Republican,96,0.9791666666666666,0.95480231,36.4
115,house,M001179,Marino,PA,10,R,91,0.978021978021978,0.95231987,36
116,house,M001179,Marino,PA,12,R,5,1,0.99998273,36.4
0,house,M001180,McKinley,WV,1,Republican,143,0.965034965034965,0.95611937,41.6
115,house,M001180,McKinley,WV,1,R,96,0.9791666666666666,0.95079332,41.6
116,house,M001180,McKinley,WV,1,R,47,0.9361702127659575,0.96699809,41.6
0,house,M001181,Meehan,PA,7,Republican,71,0.8873239436619719,0.6253992,-2.3
115,house,M001181,Meehan,PA,7,R,71,0.8873239436619719,0.6253992,-2.3
0,house,M001184,Massie,KY,4,Republican,140,0.6714285714285714,0.95721394,35.9
115,house,M001184,Massie,KY,4,R,96,0.625,0.94994826,35.9
116,house,M001184,Massie,KY,4,R,44,0.7727272727272727,0.97306635,35.9
0,house,M001185,Maloney,NY,18,Democrat,140,0.25,0.58097662,1.9
115,house,M001185,Maloney,NY,18,D,93,0.3548387096774194,0.72662854,1.9
116,house,M001185,Maloney,NY,18,D,47,0.0425531914893617,0.29277175,1.9
0,house,M001187,Meadows,NC,11,Republican,140,0.9,0.95215355,29.2
115,house,M001187,Meadows,NC,11,R,93,0.8924731182795699,0.95450611,29.2
116,house,M001187,Meadows,NC,11,R,47,0.9148936170212766,0.94749848,29.2
0,house,M001188,Meng,NY,6,Democrat,139,0.14388489208633093,0.1611527,-33
115,house,M001188,Meng,NY,6,D,93,0.20430107526881722,0.2231871,-33
116,house,M001188,Meng,NY,6,D,46,0.021739130434782608,0.03573532,-33
0,house,M001189,Messer,IN,6,Republican,92,0.9456521739130435,0.95631348,40.3
115,house,M001189,Messer,IN,6,R,92,0.9456521739130435,0.95631348,40.3
0,house,M001190,Mullin,OK,2,Republican,139,0.935251798561151,0.95627618,50.1
115,house,M001190,Mullin,OK,2,R,94,0.925531914893617,0.94953171,50.1
116,house,M001190,Mullin,OK,2,R,45,0.9555555555555556,0.97036464,50.1
0,house,M001193,MacArthur,NJ,3,Republican,96,0.9479166666666666,0.80450741,6.2
115,house,M001193,MacArthur,NJ,3,R,96,0.9479166666666666,0.80450741,6.2
0,house,M001194,Moolenaar,MI,4,Republican,143,0.972027972027972,0.93580981,24.8
115,house,M001194,Moolenaar,MI,4,R,96,0.9895833333333334,0.93895541,24.8
116,house,M001194,Moolenaar,MI,4,R,47,0.9361702127659575,0.92938474,24.8
0,house,M001195,Mooney,WV,2,Republican,143,0.8531468531468531,0.95394668,36.4
115,house,M001195,Mooney,WV,2,R,96,0.84375,0.95009742,36.4
116,house,M001195,Mooney,WV,2,R,47,0.8723404255319149,0.961809,36.4
0,house,M001196,Moulton,MA,6,Democrat,138,0.16666666666666666,0.25703386,-17.9
115,house,M001196,Moulton,MA,6,D,94,0.23404255319148937,0.35149174,-17.9
116,house,M001196,Moulton,MA,6,D,44,0.022727272727272728,0.05523748,-17.9
115,house,M001197,McSally,AZ,2,R,96,0.96875,0.59050485,-4.9
0,house,M001198,Marshall,KS,1,Republican,141,0.9787234042553191,0.95622955,45
115,house,M001198,Marshall,KS,1,R,96,0.9791666666666666,0.95065581,45
116,house,M001198,Marshall,KS,1,R,45,0.9777777777777777,0.96812018,45
0,house,M001199,Mast,FL,18,Republican,136,0.9117647058823529,0.7771771,9.2
115,house,M001199,Mast,FL,18,R,96,0.9270833333333334,0.84500573,9.2
116,house,M001199,Mast,FL,18,R,40,0.875,0.6143884,9.2
0,house,M001200,McEachin,VA,4,Democrat,131,0.16030534351145037,0.23081134,-21.6
115,house,M001200,McEachin,VA,4,D,92,0.20652173913043478,0.30622935,-21.6
116,house,M001200,McEachin,VA,4,D,39,0.05128205128205128,0.05290218,-21.6
0,house,M001201,Mitchell,MI,10,Republican,143,0.965034965034965,0.95041265,32.2
115,house,M001201,Mitchell,MI,10,R,96,0.96875,0.94819192,32.2
116,house,M001201,Mitchell,MI,10,R,47,0.9574468085106383,0.95494861,32.2
0,house,M001202,Murphy,FL,7,Democrat,142,0.34507042253521125,0.39206223,-7.3
115,house,M001202,Murphy,FL,7,D,95,0.5052631578947369,0.53534688,-7.3
116,house,M001202,Murphy,FL,7,D,47,0.02127659574468085,0.10244431,-7.3
0,house,M001203,Malinowski,NJ,7,Democrat,47,0.0425531914893617,0.20368863,-1.1
116,house,M001203,Malinowski,NJ,7,D,47,0.0425531914893617,0.20368863,-1.1
0,house,M001204,Meuser,PA,9,Republican,46,0.9782608695652174,0.9573801,34
116,house,M001204,Meuser,PA,9,R,46,0.9782608695652174,0.9573801,34
0,house,M001205,Miller,WV,3,Republican,47,1,0.97126798,49.2
116,house,M001205,Miller,WV,3,R,47,1,0.97126798,49.2
0,house,M001206,Morelle,NY,25,Democrat,50,0.08,0.09171706,-16.4
115,house,M001206,Morelle,NY,25,D,3,0.6666666666666666,0.66161867,-16.4
116,house,M001206,Morelle,NY,25,D,47,0.0425531914893617,0.05534036,-16.4
0,house,M001207,Mucarsel-Powell,FL,26,Democrat,47,0.0425531914893617,0.0555951,-16.3
116,house,M001207,Mucarsel-Powell,FL,26,D,47,0.0425531914893617,0.0555951,-16.3
0,house,M001208,McBath,GA,6,Democrat,47,0.0425531914893617,0.27917923,1.5
116,house,M001208,McBath,GA,6,D,47,0.0425531914893617,0.27917923,1.5
0,house,M001209,McAdams,UT,4,Democrat,47,0.1276595744680851,0.48757953,6.7
116,house,M001209,McAdams,UT,4,D,47,0.1276595744680851,0.48757953,6.7
0,house,M001210,Murphy,NC,3,Republican,2,1,0.96112899,23.6
116,house,M001210,Murphy,NC,3,R,2,1,0.96112899,23.6
0,house,N000002,Nadler,NY,10,Democrat,139,0.1223021582733813,0.12054198,-59.5
115,house,N000002,Nadler,NY,10,D,92,0.17391304347826086,0.16926702,-59.5
116,house,N000002,Nadler,NY,10,D,47,0.02127659574468085,0.02516531,-59.5
0,house,N000015,Neal,MA,1,Democrat,139,0.1510791366906475,0.2285007,-20.7
115,house,N000015,Neal,MA,1,D,94,0.20212765957446807,0.3147331,-20.7
116,house,N000015,Neal,MA,1,D,45,0.044444444444444446,0.04837081,-20.7
0,house,N000127,Nolan,MN,8,Democrat,90,0.2777777777777778,0.90370778,15.6
115,house,N000127,Nolan,MN,8,D,90,0.2777777777777778,0.90370778,15.6
0,house,N000179,Napolitano,CA,32,Democrat,128,0.109375,0.15725221,-38.9
115,house,N000179,Napolitano,CA,32,D,81,0.16049382716049382,0.22997677,-38.9
116,house,N000179,Napolitano,CA,32,D,47,0.02127659574468085,0.0319184,-38.9
0,house,N000181,Nunes,CA,22,Republican,138,0.9782608695652174,0.76730083,9.5
115,house,N000181,Nunes,CA,22,R,92,0.9891304347826086,0.84638891,9.5
116,house,N000181,Nunes,CA,22,R,46,0.9565217391304348,0.60912467,9.5
0,house,N000184,Noem,SD,0,Republican,90,0.9222222222222223,0.94601119,29.79332222
115,house,N000184,Noem,SD,0,R,90,0.9222222222222223,0.94601119,29.79332222
0,house,N000188,Norcross,NJ,1,Democrat,139,0.14388489208633093,0.20026203,-24.5
115,house,N000188,Norcross,NJ,1,D,92,0.20652173913043478,0.28119553,-24.5
116,house,N000188,Norcross,NJ,1,D,47,0.02127659574468085,0.041839,-24.5
0,house,N000189,Newhouse,WA,4,Republican,137,0.9416058394160584,0.92913272,22.8
115,house,N000189,Newhouse,WA,4,R,90,0.9666666666666667,0.93586015,22.8
116,house,N000189,Newhouse,WA,4,R,47,0.8936170212765957,0.91625041,22.8
0,house,N000190,Norman,SC,5,Republican,108,0.8981481481481481,0.88467436,18.5
115,house,N000190,Norman,SC,5,R,62,0.8387096774193549,0.89640151,18.5
116,house,N000190,Norman,SC,5,R,46,0.9782608695652174,0.86886819,18.5
0,house,N000191,Neguse,CO,2,Democrat,47,0.02127659574468085,0.04587996,-21.3
116,house,N000191,Neguse,CO,2,D,47,0.02127659574468085,0.04587996,-21.3
0,house,O000168,Olson,TX,22,Republican,138,0.9637681159420289,0.73722262,7.9
115,house,O000168,Olson,TX,22,R,94,0.9680851063829787,0.82769772,7.9
116,house,O000168,Olson,TX,22,R,44,0.9545454545454546,0.54393491,7.9
0,house,O000170,O’Rourke,TX,16,Democrat,93,0.3010752688172043,0.18773679,-40.7
115,house,O000170,O’Rourke,TX,16,D,93,0.3010752688172043,0.18773679,-40.7
0,house,O000171,O’Halleran,AZ,1,Democrat,143,0.3776223776223776,0.56806857,1.1
115,house,O000171,O’Halleran,AZ,1,D,96,0.5416666666666666,0.71590437,1.1
116,house,O000171,O’Halleran,AZ,1,D,47,0.0425531914893617,0.26610607,1.1
0,house,O000172,Ocasio-Cortez,NY,14,Democrat,47,0.14893617021276595,0.02553702,-57.9
116,house,O000172,Ocasio-Cortez,NY,14,D,47,0.14893617021276595,0.02553702,-57.9
0,house,O000173,Omar,MN,5,Democrat,47,0.06382978723404255,0.02621639,-55.2
116,house,O000173,Omar,MN,5,D,47,0.06382978723404255,0.02621639,-55.2
0,house,P000034,Pallone,NJ,6,Democrat,142,0.08450704225352113,0.27412983,-15.6
115,house,P000034,Pallone,NJ,6,D,95,0.11578947368421053,0.38131897,-15.6
116,house,P000034,Pallone,NJ,6,D,47,0.02127659574468085,0.05747092,-15.6
0,house,P000096,Pascrell,NJ,9,Democrat,140,0.15,0.16914386,-31.2
115,house,P000096,Pascrell,NJ,9,D,93,0.21505376344086022,0.2363567,-31.2
116,house,P000096,Pascrell,NJ,9,D,47,0.02127659574468085,0.03614826,-31.2
0,house,P000197,Pelosi,CA,12,Democrat,109,0.1834862385321101,0.1334787,-77.5
115,house,P000197,Pelosi,CA,12,D,91,0.2087912087912088,0.14891712,-77.5
116,house,P000197,Pelosi,CA,12,D,18,0.05555555555555555,0.05542891,-77.5
0,house,P000258,Peterson,MN,7,Democrat,138,0.5072463768115942,0.94824867,30.8
115,house,P000258,Peterson,MN,7,D,91,0.6703296703296703,0.94640676,30.8
116,house,P000258,Peterson,MN,7,D,47,0.19148936170212766,0.9518149,30.8
0,house,P000523,Price,NC,4,Democrat,142,0.14084507042253522,0.14677533,-40
115,house,P000523,Price,NC,4,D,95,0.18947368421052632,0.20384318,-40
116,house,P000523,Price,NC,4,D,47,0.0425531914893617,0.03142543,-40
0,house,P000588,Pearce,NM,2,Republican,93,0.8924731182795699,0.85549881,10.2
115,house,P000588,Pearce,NM,2,R,93,0.8924731182795699,0.85549881,10.2
0,house,P000592,Poe,TX,2,Republican,91,0.9230769230769231,0.84409092,9.3
115,house,P000592,Poe,TX,2,R,91,0.9230769230769231,0.84409092,9.3
0,house,P000593,Perlmutter,CO,7,Democrat,141,0.20567375886524822,0.31897672,-12
115,house,P000593,Perlmutter,CO,7,D,95,0.28421052631578947,0.44175252,-12
116,house,P000593,Perlmutter,CO,7,D,46,0.043478260869565216,0.065418,-12
0,house,P000594,Paulsen,MN,3,Republican,96,0.96875,0.49584968,-9.4
115,house,P000594,Paulsen,MN,3,R,96,0.96875,0.49584968,-9.4
0,house,P000597,Pingree,ME,1,Democrat,140,0.12857142857142856,0.28183951,-14.8
115,house,P000597,Pingree,ME,1,D,93,0.1827956989247312,0.39403659,-14.8
116,house,P000597,Pingree,ME,1,D,47,0.02127659574468085,0.05983253,-14.8
0,house,P000598,Polis,CO,2,Democrat,88,0.17045454545454544,0.29543414,-21.3
115,house,P000598,Polis,CO,2,D,88,0.17045454545454544,0.29543414,-21.3
0,house,P000599,Posey,FL,8,Republican,140,0.8928571428571429,0.91907988,20.7
115,house,P000599,Posey,FL,8,R,93,0.8924731182795699,0.93021236,20.7
116,house,P000599,Posey,FL,8,R,47,0.8936170212765957,0.89705179,20.7
